0.461 0.807 30.9 3.7 6.5 -1
0.41 0.861 30.9 2.4 3.6 -1
0.427 0.467 14 3.7 0.4 -1
0.528 0.587 22.9 6 0.5 -1
0.521 0.722 31.2 9.5 2.2 1
0.498 0.744 39 7.2 6.9 1
0.442 0.835 17.8 1.7 0.8 -1
0.453 0.711 22.4 6.3 1.2 -1
0.506 0.655 31.1 3 3.2 1
0.467 0.82 28 1.8 6.4 -1
0.462 0.716 18.7 4.5 1.4 -1
0.514 0.699 25.9 6.2 1.6 -1
0.492 0.737 21.6 6.8 1.2 -1
0.469 0.82 12 1.4 1.2 -1
0.482 0.769 19.1 3 1.4 -1
0.498 0.684 12.6 3.3 0.7 -1
0.468 0.755 18.5 1.8 4.6 -1
0.546 0.687 31.7 8.2 2.2 -1
0.453 0.794 15.2 4.1 0.6 -1
0.415 0.849 31.3 2.9 6.4 -1
0.48 0.829 30.1 2 5.5 -1
0.389 0.728 11.2 1 1.9 -1
0.408 0.861 14.2 2.3 1 -1
0.458 0.797 29.1 7 1.7 -1
0.455 0.756 31 4.3 2.4 -1
0.46 0.574 18.5 4.2 0.9 -1
0.401 0.758 22.8 3.6 1.7 -1
0.495 0.564 18.4 4.2 0.4 -1
0.574 0.674 22.6 5.8 1.1 -1
0.425 0.827 28.1 3 3.7 -1
0.452 0.82 28.7 3.1 2 -1
0.507 0.72 15.3 3.2 0.6 -1
0.402 0.778 14.1 2.6 0.7 -1
0.458 0.766 18.9 4.2 0.8 -1
0.43 0.797 19.7 3 1.2 -1
0.508 0.701 30.9 9.1 2.3 -1
0.416 0.806 32.9 3.5 4.6 -1
0.459 0.743 22 5.7 1 -1
0.472 0.776 21.6 1.7 3.6 -1
0.439 0.78 33.4 3.9 2.6 -1
0.437 0.758 25.9 4.1 1.5 -1
0.444 0.794 27.8 3.2 2.3 -1
0.439 0.791 15 3.3 0.6 -1
0.5 0.645 22.6 5.9 0.9 -1
0.481 0.753 26.4 5.1 1.4 -1
0.459 0.769 27.3 4.3 2.6 -1
0.416 0.799 19.4 1.3 2.2 -1
0.56 0.485 15 3.2 0.2 -1
0.461 0.746 21.5 6 1.2 -1
0.445 0.657 23.3 4.5 0.9 -1
0.39 0.799 32.3 3.1 5.9 -1
0.422 0.882 24.3 2.2 1.1 -1
0.48 0.55 19.8 5.8 0.7 -1
0.412 0.876 13.4 1 1.4 -1
0.479 0.718 13.7 3.5 0.7 -1
0.409 0.822 31.2 3.2 3.3 -1
0.479 0.754 20 2.5 2.2 -1
0.475 0.774 29 5.8 1.4 -1
0.43 0.786 18.7 4.9 0.6 -1
0.44 0.748 12.2 2.6 0.5 -1
0.451 0.757 30.9 7.3 2.8 -1
0.426 0.824 16.8 1.6 3 -1
0.466 0.691 26.7 3.2 1.7 -1
0.573 0.644 21.9 6.4 0.5 -1
0.469 0.764 30.3 6.1 2.2 1
0.446 0.551 14.8 3.1 0.3 -1
0.467 0.721 32.7 6.7 1.8 -1
0.39 0.777 21.5 1.6 3.5 -1
0.418 0.791 24 3.1 1 -1
0.435 0.763 20 3.6 0.8 -1
0.411 0.8 30.7 2.9 4.8 -1
0.464 0.78 16.9 3 0.7 -1
0.432 0.857 27.4 2.5 2.5 -1
0.393 0.784 25.6 2.3 4.4 -1
0.487 0.802 34.9 8.4 1.9 1
0.422 0.704 15.4 2 0.4 -1
0.49 0.711 29.5 9.4 3 1
0.509 0.562 12.1 3.7 0.7 -1
0.448 0.813 35 3.7 6.2 1
0.582 0.568 35.3 12.7 1.5 1
0.511 0.63 24.4 7.3 1.2 -1
0.542 0.855 16.2 1.2 1.6 -1
0.481 0.522 16.7 6.1 0.5 -1
0.462 0.63 17.1 4.7 0.6 -1
0.497 0.789 34.5 10 3.7 1
0.442 0.655 16 3 1.3 -1
0.452 0.894 35.6 4.1 3.4 1
0.502 0.585 22.2 5.1 1 -1
0.485 0.86 30.8 4 2.4 -1
0.419 0.642 11.3 3.2 0.3 -1
0.459 0.8 35.5 4.3 4.7 1
0.553 0.661 16.9 3.9 0.8 -1
0.424 0.712 25.1 3 1.7 -1
0.429 0.82 30.9 3.1 2.9 -1
0.518 0.76 24.9 6.7 0.7 -1
0.421 0.786 27.3 2.5 3.8 -1
0.406 0.698 22.3 2.2 1.6 -1
0.455 0.699 15.8 2.9 0.8 -1
0.491 0.537 8.8 3.4 0.4 -1
0.404 0.673 15.7 1.8 0.9 -1
0.434 0.871 29.2 2.8 4.9 -1
0.466 0.696 18.2 5.5 0.7 -1
0.445 0.822 34.8 3.2 8.3 1
0.416 0.799 20.6 2.4 1.2 -1
0.49 0.675 23 2.8 1.6 -1
0.499 0.732 29.1 7.4 2.2 -1
0.529 0.604 15.9 4.8 0.4 -1
0.392 0.721 14.6 1.3 2.8 -1
0.438 0.815 30.8 4 3.4 -1
0.568 0.687 10.5 2.6 0.4 -1
0.526 0.763 21.3 6.7 0.5 -1
0.432 0.751 23 2.9 1.9 -1
0.47 0.706 19.3 3.9 2.1 -1
0.43 0.705 22 3 1 -1
0.531 0.552 20.3 7.5 0.6 -1
0.469 0.653 21 3.7 0.7 -1
0.436 0.836 15.9 1.5 1.9 -1
0.453 0.812 36.4 6.6 3.2 1
0.437 0.814 28.5 3.1 5.2 -1
0.44 0.856 28.1 2.9 4.5 -1
0.515 0.682 13.9 3.8 0.3 -1
0.511 0.791 32.6 7.4 1.4 -1
0.423 0.861 26 5.6 0.9 -1
0.439 0.831 19.7 2.1 1.1 -1
0.445 0.759 25.3 5.4 1.7 -1
0.434 0.848 31.5 4.9 1.9 -1
0.403 0.755 17.1 3 0.7 -1
0.415 0.825 21.2 2.1 2.9 -1
0.439 0.738 16.9 4.2 0.4 -1
0.38 0.742 15.1 1.4 2.2 -1
0.425 0.838 32.2 6.2 3.1 1
0.451 0.691 25.1 4.2 3 -1
0.499 0.828 29.9 6.3 2 1
0.443 0.835 31.6 6.8 1.6 -1
0.535 0.558 29.4 8.9 2.3 -1
0.444 0.768 24.1 6 1.1 -1
0.404 0.78 22.2 4.9 0.7 -1
0.439 0.792 24.3 2.8 4.2 -1
0.477 0.902 34.9 4.3 6.9 1
0.429 0.72 16.9 3.2 0.7 -1
0.45 0.853 32.5 3.3 2.3 1
0.485 0.718 29 6.1 2 -1
0.452 0.849 17.6 1.1 2.9 -1
0.437 0.835 16.6 1.2 2.9 -1
0.467 0.769 18.4 3.3 1 -1
0.484 0.679 31.6 9.5 1.3 -1
0.423 0.803 25.4 2.7 2.7 -1
0.467 0.761 28.4 6.1 1.7 -1
0.456 0.846 35 4.4 2.1 1
0.484 0.678 27.6 2.2 5.9 -1
0.424 0.786 21.1 2.9 1.2 -1
0.476 0.643 17.3 3.6 0.6 -1
0.44 0.845 30.6 3.2 3.1 -1
0.499 0.728 22.1 5.7 0.7 -1
0.416 0.744 21.1 2.1 3.2 -1
0.486 0.714 29.4 6.3 2.6 -1
0.49 0.478 18.2 4.6 0.4 -1
0.415 0.736 23.9 3.3 1.4 -1
0.414 0.633 35.3 7.7 3.5 -1
0.544 0.647 26.6 8.7 1.1 -1
0.492 0.57 22.1 5.5 0.9 -1
0.426 0.583 21.6 4.1 1.3 -1
0.413 0.833 19.5 1.9 1.8 -1
0.468 0.606 32.9 4.8 8.7 1
0.406 0.739 25.3 3.4 1.5 -1
0.415 0.659 20.8 1.3 3.6 -1
0.485 0.638 32.5 7.4 1.9 1
0.459 0.82 36.8 6.1 2.7 -1
0.415 0.787 27.2 2.8 2.1 -1
0.501 0.643 19.5 4.5 1 -1
0.424 0.763 27.3 2.5 5 -1
0.433 0.784 37.7 3 7.6 1
0.401 0.74 17.2 2 2.8 -1
0.521 0.661 35.3 9.6 4 1
0.522 0.7 20.8 5.8 0.6 -1
0.476 0.791 29.6 2.3 5.1 -1
0.439 0.783 13.4 2.6 0.6 -1
0.429 0.715 17.2 2.8 2.3 -1
0.394 0.866 15.8 1.9 1.3 -1
0.556 0.69 25.6 7.7 1.2 1
0.533 0.636 17 3.7 1.3 -1
0.42 0.751 12.4 1.2 0.7 -1
0.423 0.739 19.5 1.9 2.9 -1
0.503 0.764 33.7 7.8 3.1 1
0.406 0.824 19.2 2.2 2.3 -1
0.432 0.729 23.4 5.4 1.2 -1
0.497 0.718 17.4 4.8 0.6 -1
0.525 0.872 30.3 3.4 2.1 -1
0.484 0.741 30 5 3.1 -1
0.493 0.84 32.7 3.3 3 -1
0.474 0.784 27 5.5 2 -1
0.432 0.714 17.8 2.7 1.8 -1
0.479 0.784 28.8 3.5 1.4 1
0.463 0.745 31.5 2.4 5.5 -1
0.58 0.568 18.5 4.9 0.4 -1
0.459 0.811 28.5 6 1.5 -1
0.491 0.803 29.6 6.2 3.4 1
0.459 0.787 13.5 3 0.6 -1
0.433 0.608 8.4 1.8 0.4 -1
0.506 0.665 16 4.1 0.5 -1
0.472 0.904 29.9 2.6 6.7 1
0.483 0.744 26.7 10 1 -1
0.428 0.73 10.7 1.4 0.8 -1
0.412 0.707 13 1.2 2.4 -1
0.401 0.707 19.2 4.9 0.6 -1
0.425 0.773 19.7 4.2 1.4 -1
0.437 0.711 14.1 3.2 0.8 -1
0.428 0.825 32.8 4.7 3.2 -1
0.459 0.699 18.1 3.8 0.8 -1
0.418 0.766 37.3 5.4 4 1
0.426 0.79 19.6 2.3 1.4 -1
0.456 0.704 9.9 2.6 0.3 -1
0.4 0.785 36 6.3 8.7 1
0.47 0.63 15.8 3.6 0.6 -1
0.495 0.601 22.2 6.5 1.1 -1
0.448 0.888 24.5 1.9 1.9 -1
0.45 0.846 27.3 2.6 1.6 -1
0.426 0.829 23.8 2.8 1.4 -1
0.467 0.81 19.2 1.6 3.9 -1
0.523 0.793 31.6 2.8 6.7 -1
0.47 0.855 20.4 2.5 2.2 -1
0.463 0.77 20.2 2.4 2.5 -1
0.473 0.538 18.4 4.7 1 -1
0.5 0.797 26.9 2.2 4.2 -1
0.449 0.795 15 1 2.6 -1
0.512 0.548 9.7 3 0.3 -1
0.485 0.815 23.6 1.8 3.8 -1
0.541 0.735 36.7 11.7 3.9 1
0.392 0.792 16.5 1.2 3.2 -1
0.485 0.654 26.3 6.4 0.9 -1
0.445 0.738 17.9 1.9 1.9 -1
0.446 0.667 31.2 5.1 2.6 -1
0.417 0.793 28.6 2.8 2.1 -1
0.528 0.691 24.2 6.2 1.1 -1
0.499 0.514 19.6 5.2 0.6 -1
0.582 0.527 34.7 10.9 2.5 1
0.479 0.649 37.1 9.8 4.2 1
0.482 0.833 28.1 2.8 2.5 -1
0.407 0.561 18.7 4.2 0.3 -1
0.515 0.664 26.1 7.6 0.9 -1
0.441 0.379 14.7 5.8 1.5 -1
0.398 0.733 28.4 2.6 3.4 -1
0.46 0.789 17.9 2.1 1.4 -1
0.432 0.611 18.1 1.8 3.5 -1
0.469 0.728 21.6 3.2 1.6 -1
0.403 0.686 19.1 4.5 0.8 -1
0.502 0.714 16.7 4.1 0.7 -1
0.469 0.639 21.1 5 0.6 -1
0.437 0.824 15.8 2.2 0.6 -1
0.444 0.845 31 2.4 4.1 -1
0.411 0.756 20.9 3.1 1.5 -1
0.424 0.704 20.8 4.2 0.9 -1
0.411 0.789 17.2 2.2 0.9 -1
0.51 0.755 35.3 9.5 3.3 1
0.492 0.747 17 3.2 1.2 -1
0.46 0.819 22.3 2.1 2.2 -1
0.463 0.83 22.3 2.1 3.4 -1
0.536 0.597 16.8 4.3 0.5 -1
0.557 0.696 19.4 5.1 1.2 -1
0.45 0.802 28.8 3.2 3.3 -1
0.471 0.749 26.8 2.8 4.7 -1
0.524 0.608 16.6 5.1 0.8 -1
0.411 0.755 17.5 2.3 1.2 -1
0.46 0.767 17.9 2.1 2.3 -1
0.409 0.606 13.9 1.4 0.9 -1
0.412 0.758 18.2 2.6 0.8 -1
0.409 0.851 17.3 1.7 1.6 -1
0.434 0.847 32.2 5 2.3 -1
0.403 0.747 21.3 2.4 0.8 -1
0.488 0.767 35.7 4.8 5.8 1
0.424 0.806 22.4 3.8 1.5 -1
0.466 0.785 17.4 3.5 0.8 -1
0.452 0.759 24.4 4.8 1.3 -1
0.449 0.776 27.5 2.3 7 -1
0.458 0.732 27.3 4.5 2.7 -1
0.451 0.694 14 3.4 0.7 -1
0.45 0.834 23.2 1.7 4.8 -1
0.517 0.752 13 2.3 1.3 -1
0.465 0.792 21.1 2.6 1.4 -1
0.438 0.589 5.3 1.5 0.1 -1
0.486 0.661 29.8 8.8 2.3 1
0.503 0.761 32.4 6.6 3.6 -1
0.453 0.689 24.1 3.6 2.8 -1
0.512 0.712 35.7 11.1 2.5 1
0.486 0.725 20 4.8 1 -1
0.434 0.842 13.7 1.8 1.1 -1
0.447 0.784 22.4 3.7 1.1 -1
0.488 0.738 23.5 3.5 1.7 -1
0.433 0.751 10.9 3 0.5 -1
0.475 0.824 18.1 2.2 1.8 -1
0.546 0.784 28.5 6.3 2.2 -1
0.496 0.886 38.4 10 6.3 1
0.467 0.824 20.5 1.6 1.6 -1
0.478 0.812 12.6 1.6 1 -1
0.554 0.798 31 7.3 1.7 1
0.469 0.846 26.6 2.7 4 -1
0.438 0.486 14.8 3.8 0.5 -1
0.422 0.775 7.8 0.8 1.1 -1
0.403 0.823 33.7 3.8 5.3 -1
0.465 0.801 28.2 5.8 1.5 -1
0.415 0.894 31.6 2.9 5.4 1
0.429 0.808 31.1 3.1 2.1 -1
0.445 0.807 34.6 5.7 3.6 1
0.489 0.593 9.6 2.7 0.3 -1
0.46 0.697 25.6 4.6 2.1 -1
0.415 0.758 21.9 3.8 1.4 -1
0.411 0.703 22.2 2.3 4.4 -1
0.437 0.823 24.7 3.8 1.5 -1
0.532 0.727 21 5.3 1.1 -1
0.431 0.862 26.1 2.3 4.5 -1
0.425 0.765 20.2 1.8 1.4 -1
0.462 0.678 15.4 3.9 0.5 -1
0.448 0.838 26.1 2.2 5.2 -1
0.435 0.772 20.7 4.6 0.8 -1
0.483 0.815 16.2 2.8 0.5 -1
0.467 0.696 25.8 5.9 1.7 -1
0.497 0.757 32.7 9.5 2.9 -1
0.484 0.796 31.2 7.8 2.3 -1
0.46 0.755 20.8 3.2 1.6 -1
0.498 0.764 27.7 3.4 4.8 -1
0.446 0.663 9 2.6 0.4 -1
0.505 0.76 28.4 6.1 1.3 -1
0.608 0.677 16.5 3.7 0.5 -1
0.47 0.736 24.3 3.4 1.6 -1
0.404 0.867 24.2 1.8 4 -1
0.503 0.807 13.1 3.8 0.5 -1
0.442 0.791 26.3 3.3 1.9 -1
0.471 0.826 33.7 3.3 6.3 -1
0.477 0.765 28.4 7.9 2 -1
0.454 0.782 24.4 1.9 5.2 -1
0.513 0.737 28.3 4.3 1.9 -1
0.454 0.779 23 2.5 2.3 -1
0.465 0.808 22.1 3.6 1.6 -1
0.454 0.738 19.5 6.1 0.9 -1
0.497 0.835 38.3 6.2 5.3 1
0.516 0.759 15.9 4.1 0.6 -1
0.483 0.629 30.6 6.8 1.9 -1
0.377 0.671 22.2 5.8 0.8 -1
0.39 0.783 13 2 0.8 -1
0.494 0.73 25.2 5.4 0.8 -1
0.442 0.879 26.5 3.1 1.8 -1
0.512 0.668 26 7.3 1.1 -1
0.511 0.731 30.1 9.8 1.9 -1
0.472 0.68 18.5 5 1 -1
0.518 0.73 33.7 5.8 3.3 1
0.483 0.882 37.8 7 3.7 1
0.535 0.785 22.5 4.9 0.7 -1
0.447 0.7 21.1 4.4 0.9 -1
0.435 0.818 34 5.6 7.6 1
0.523 0.745 28.8 7.4 0.6 -1
0.443 0.855 33.2 4.6 4.9 1
0.447 0.781 25.9 3.6 4.3 -1
0.424 0.732 18.1 2 0.8 -1
0.433 0.859 24.1 3.2 4.2 -1
0.475 0.779 26.1 3.4 2 -1
0.438 0.786 23.4 2.5 4.9 -1
0.446 0.67 19.3 4.7 1.2 -1
0.431 0.75 23.5 3.5 1.3 -1
0.486 0.569 19.5 5.5 0.6 -1
0.457 0.739 22.2 3.1 1.4 -1
0.429 0.779 16.3 1.3 2.5 -1
0.486 0.64 15.8 4.7 0.4 -1
0.474 0.754 30 5.5 2.7 -1
0.41 0.736 12.5 2.7 0.7 -1
0.46 0.659 16.2 4 0.8 -1
0.544 0.665 28.3 6.5 2 -1
0.501 0.65 17.9 4.7 1.2 -1
0.44 0.73 17 1.8 1.9 -1
0.485 0.749 20.2 2.8 1.8 -1
0.465 0.789 23.8 3 1.8 -1
0.444 0.784 27.3 3 5.7 -1
0.487 0.713 26.9 8.4 0.9 1
0.47 0.597 20.9 4.9 1 -1
0.365 0.781 12.6 0.9 2.1 -1
0.5 0.786 24.2 7.3 2.1 -1
0.464 0.793 17.8 1.3 2.1 -1
0.505 0.674 22.3 5.4 1.7 -1
0.518 0.751 14.2 3.8 0.6 -1
0.397 0.818 13.2 1.2 2.9 -1
0.419 0.764 20.1 2.3 3.9 -1
0.533 0.764 22.1 5.4 0.6 -1
0.403 0.664 13.9 3 0.5 -1
0.506 0.525 14.6 3.6 0.7 -1
0.425 0.726 24.5 4.8 2.1 -1
0.447 0.751 23.5 7.4 1.3 -1
0.454 0.861 30 3.2 6 1
0.438 0.732 19.7 4.8 0.9 -1
0.47 0.841 11.9 1.5 0.9 -1
0.437 0.787 23.2 2.1 5 -1
0.505 0.689 11.4 2.3 0.5 -1
0.447 0.771 31.7 6 6.2 1
0.472 0.788 34.6 6.1 5.6 1
0.458 0.559 10.2 2.2 0.5 -1
0.452 0.748 27.6 7.5 2.1 -1
0.439 0.789 14.4 1.7 1.3 -1
0.448 0.778 18.2 2 2.8 -1
0.465 0.69 24.4 5.5 1.9 -1
0.463 0.836 27.8 3 5.6 -1
0.431 0.617 9.7 2.2 0.3 -1
0.475 0.703 30.6 6.9 1.6 -1
0.472 0.81 34.8 7.5 2.5 -1
0.444 0.793 22.6 1.8 3.4 -1
0.436 0.802 33.9 3.1 5.5 -1
0.429 0.797 37.6 5.6 6 -1
0.468 0.807 30.6 6.1 2.1 1
0.484 0.706 28.7 7.3 1.9 1
0.412 0.762 14.7 3.5 1.5 -1
0.461 0.828 21.7 1.3 2.5 -1
0.472 0.767 21.4 5.7 0.9 -1
0.475 0.775 16.9 3.4 1.1 -1
0.455 0.762 20.6 3.8 1.8 -1
0.417 0.793 22.2 3.1 2.6 -1
0.504 0.723 23.1 4.6 0.8 -1
0.425 0.536 13.8 4.4 0.3 -1
0.452 0.805 32 5.2 1.7 -1
0.539 0.49 14.7 3.5 0.5 -1
0.453 0.822 28.2 4.9 2.1 -1
0.449 0.74 30.5 4.5 1.6 -1
0.507 0.832 31.9 5.5 3.6 1
0.461 0.657 22.6 2.7 4.3 -1
0.425 0.718 15.2 3 1 -1
0.454 0.711 15.8 1.1 3.6 -1
0.493 0.841 34.1 3.3 9.1 1
0.473 0.77 16.8 2.8 1 -1
0.412 0.458 18.4 6.2 0.4 -1
0.425 0.721 13.8 2.3 0.8 -1
0.491 0.699 17.2 3.1 0.8 -1
0.448 0.873 29.8 3 6.1 -1
0.407 0.772 11 1 0.7 -1
0.432 0.817 30.4 4.9 1.9 -1
0.414 0.689 23.7 3.4 3.8 -1
0.321 0.681 7.7 1 0.3 -1
0.479 0.694 19 4.5 0.7 -1
0.476 0.78 27.2 7.3 1.1 -1
0.436 0.715 23.8 2.9 1.6 -1
0.408 0.853 29.2 3.2 3.4 -1
0.412 0.789 24.9 2.4 6.1 -1
0.51 0.534 17.7 5.8 0.2 -1
0.449 0.852 32.1 3.1 3.4 -1
0.451 0.748 12.2 2.8 0.4 -1
0.415 0.798 23.2 3.1 1.1 -1
0.401 0.779 23.9 2.1 4 -1
0.447 0.769 33.2 9.3 2.5 1
0.421 0.79 30.1 3.1 6.1 -1
0.46 0.794 31.1 7.7 1.5 -1
0.441 0.809 13.7 1.2 1.7 -1
0.464 0.849 33.4 9.8 3.2 -1
0.421 0.861 12.5 1.1 1.3 -1
0.484 0.703 19.5 5 0.8 -1
0.464 0.74 24.7 3.2 3.3 -1
0.46 0.712 25.8 3 7.4 -1
0.571 0.732 27.4 7.8 0.8 -1
0.434 0.781 20.8 2.8 2.8 -1
0.496 0.57 20.8 3.9 1.2 -1
