969,Patrick Ewing,7,11,1985,1,NYK,Georgetown University,17,1183,40594,24815,11607,2215,0.504,0.152,0.74,34.3,21,9.8,1.9,126.4,0.15,2,40.9,Dave DeBusschere,1324 days 00:00:00.000000000,36,4,1,0,0,0,0,0
970,Gerald Wilkins,0,0,1985,47,NYK,University of Tennessee at Chattanooga,13,900,26084,11736,2646,2697,0.45,0.316,0.745,29,13,2.9,3,33.9,0.062,-1.1,5.6,Dave DeBusschere,1324 days 00:00:00.000000000,36,4,1,0,0,0,0,0
975,Dee Brown,0,0,1990,19,BOS,Jacksonville University,12,608,16843,6758,1569,2227,0.436,0.357,0.825,27.7,11.1,2.6,3.7,33.4,0.095,0.6,11,Dave Gavitt,1476 days 00:00:00.000000000,37,1,1,0,0,0,0,0
976,Rick Fox,0,0,1991,24,BOS,University of North Carolina,13,930,23723,8966,3517,2649,0.45,0.349,0.77,25.5,9.6,3.8,2.8,44.7,0.09,1,17.6,Dave Gavitt,1476 days 00:00:00.000000000,37,2,1,0,0,0,0,0
977,Jon Barry,0,0,1992,21,BOS,Georgia Institute of Technology,14,821,13880,4715,1513,1784,0.434,0.392,0.848,16.9,5.7,1.8,2.2,37.2,0.129,0.8,9.8,Dave Gavitt,1476 days 00:00:00.000000000,37,3,1,0,0,0,0,0
980,Alonzo Mourning,2,7,1992,2,NOH,Georgetown University,15,838,25975,14311,7137,946,0.527,0.247,0.692,31,17.1,8.5,1.1,89.7,0.166,1.7,24,Dave Twardzik,1387 days 00:00:00.000000000,38,1,1,0,0,0,0,0
982,Greg Graham,0,0,1993,17,NOH,Indiana University,5,207,2530,938,219,201,0.407,0.29,0.775,12.2,4.5,1.1,1,1.3,0.025,-4.4,-1.6,Dave Twardzik,1387 days 00:00:00.000000000,38,2,1,0,0,0,0,0
983,Scott Burrell,0,0,1993,20,NOH,University of Connecticut,8,383,7592,2647,1332,527,0.418,0.373,0.723,19.8,6.9,3.5,1.4,16.4,0.104,1.2,6.1,Dave Twardzik,1387 days 00:00:00.000000000,38,2,1,0,0,0,0,0
985,Joe Smith,0,0,1995,1,GSW,University of Maryland,16,1030,27022,11208,6575,1010,0.455,0.238,0.79,26.2,10.9,6.4,1,60.3,0.107,-1.1,5.9,Dave Twardzik,757 days 00:00:00.000000000,38,4,1,0,0,0,0,0
986,Andrew DeClercq,0,0,1995,34,GSW,University of Florida,10,587,9847,2815,2488,339,0.507,0,0.621,16.8,4.8,4.2,0.6,19.3,0.094,-1,2.4,Dave Twardzik,757 days 00:00:00.000000000,38,4,1,0,0,0,0,0
990,Todd Fuller,0,0,1996,11,GSW,North Carolina State University,5,225,2500,835,674,46,0.422,0,0.668,11.1,3.7,3,0.2,2.2,0.041,-7.1,-3.2,Dave Twardzik,757 days 00:00:00.000000000,38,5,1,0,0,0,0,0
993,Travis Diener,0,0,2005,38,ORL,Marquette University,5,179,2660,854,243,432,0.388,0.353,0.847,14.9,4.8,1.4,2.4,5.6,0.102,-1.8,0.1,"Dave Twardzik, Otis Smith",406 days 00:00:00.000000000,39,1,1,0,0,0,0,0
995,Kurt Thomas,0,0,1995,10,MIA,Texas Christian University,18,1110,27160,8973,7328,1204,0.486,0.281,0.76,24.5,8.1,6.6,1.1,64.2,0.114,-0.1,13.2,Dave Wohl,643 days 00:00:00.000000000,40,1,1,0,0,0,0,0
1001,Ricky Rubio,0,0,2009,5,MIN,0,5,278,8748,2817,1193,2309,0.368,0.318,0.815,31.5,10.1,4.3,8.3,17.1,0.094,1.4,7.5,David Kahn,1442 days 00:00:00.000000000,42,1,0,0,0,0,0,0
1003,Ty Lawson,0,0,2009,18,MIN,University of North Carolina,7,482,14356,6296,1327,2982,0.461,0.366,0.766,29.8,13.1,2.8,6.2,38.9,0.13,0.9,10.6,David Kahn,1442 days 00:00:00.000000000,42,1,1,0,0,0,0,0
1004,Wayne Ellington,0,0,2009,28,MIN,University of North Carolina,7,453,8882,3221,959,490,0.411,0.376,0.848,19.6,7.1,2.1,1.1,7.4,0.04,-3.1,-2.5,David Kahn,1442 days 00:00:00.000000000,42,1,1,0,0,0,0,0
1007,Wesley Johnson,0,0,2010,4,MIN,Syracuse University,6,429,10642,3518,1455,538,0.408,0.344,0.747,24.8,8.2,3.4,1.3,8.2,0.037,-1.2,2.2,David Kahn,1442 days 00:00:00.000000000,42,2,1,0,0,0,0,0
1008,Luke Babbitt,0,0,2010,16,MIN,"University of Nevada, Reno",6,263,3552,1235,609,157,0.407,0.403,0.744,13.5,4.7,2.3,0.6,4.5,0.06,-2.9,-0.8,David Kahn,1442 days 00:00:00.000000000,42,2,1,0,0,0,0,0
1009,Trevor Booker,0,0,2010,23,MIN,Clemson University,6,393,7960,2542,2043,346,0.515,0.311,0.617,20.3,6.5,5.2,0.9,20.1,0.121,0.3,4.7,David Kahn,1442 days 00:00:00.000000000,42,2,1,0,0,0,0,0
1012,Derrick Williams,0,0,2011,2,MIN,University of Arizona,5,376,8051,3503,1562,265,0.433,0.299,0.715,21.4,9.3,4.2,0.7,13,0.078,-3.1,-2.2,David Kahn,1442 days 00:00:00.000000000,42,3,1,0,0,0,0,1
1015,Bob McCann,0,0,1987,32,MIL,Morehead State University,5,178,2385,739,468,104,0.479,0.2,0.577,13.4,4.2,2.6,0.6,2,0.041,-3.3,-0.8,Del Harris,1769 days 00:00:00.000000000,43,1,1,0,0,0,0,0
1016,Winston Garland,0,0,1987,40,MIL,Missouri State University,7,511,13391,4799,1433,2421,0.43,0.281,0.83,26.2,9.4,2.8,4.7,14.2,0.051,-1.8,0.5,Del Harris,1769 days 00:00:00.000000000,43,1,1,0,0,0,0,0
1021,Jeff Grayer,0,0,1988,13,MIL,Iowa State University,9,438,8277,3257,1294,635,0.457,0.255,0.663,18.9,7.4,3,1.4,9,0.052,-2.6,-1.3,Del Harris,1769 days 00:00:00.000000000,43,2,1,0,0,0,0,0
1025,Terry Mills,0,0,1990,16,MIL,University of Michigan,11,678,16422,7175,3680,891,0.457,0.384,0.781,24.2,10.6,5.4,1.3,33.3,0.097,-0.7,5.5,Del Harris,1769 days 00:00:00.000000000,43,4,1,0,0,0,0,0
1026,Steve Henson,0,0,1990,44,MIL,Kansas State University,7,238,2282,739,176,465,0.403,0.432,0.869,9.6,3.1,0.7,2,3.8,0.079,-3.9,-1.1,Del Harris,1769 days 00:00:00.000000000,43,4,1,0,0,0,0,0
1028,Bobby Phills,0,0,1991,45,MIL,Southern University and A&M College,9,467,13426,5153,1469,1246,0.443,0.39,0.738,28.7,11,3.1,2.7,27.2,0.097,0.5,8.6,Del Harris,1769 days 00:00:00.000000000,43,5,1,0,0,0,0,0
1047,Louis Orr,0,0,1980,29,IND,Syracuse University,8,569,13353,5545,2117,853,0.468,0.083,0.787,23.5,9.7,3.7,1.5,25.7,0.093,-0.4,5.4,Dick Vertlieb,293 days 00:00:00.000000000,46,1,1,0,0,0,0,0
1068,John Bagley,0,0,1982,12,CLE,Boston College,11,665,17120,5802,1729,3980,0.437,0.241,0.779,25.7,8.7,2.6,6,16.6,0.047,-1.9,0.3,Don Delaney,854 days 00:00:00.000000000,48,2,1,0,0,0,0,0
1078,Marques Johnson,3,5,1977,3,MIL,"University of California, Los Angeles",11,691,23694,13892,4817,2502,0.518,0.152,0.739,34.3,20.1,7,3.6,79.8,0.162,3.6,33.6,Don Nelson,3694 days 00:00:00.000000000,49,1,1,0,0,0,0,0
1079,Kent Benson,0,0,1977,1,MIL,Indiana University,11,680,15719,6168,3881,1203,0.493,0.206,0.757,23.1,9.1,5.7,1.8,33.6,0.103,0.9,11.3,Don Nelson,3694 days 00:00:00.000000000,49,1,1,0,0,0,0,0
1080,Ernie Grunfeld,0,0,1977,11,MIL,University of Tennessee,9,693,12916,5124,1815,1419,0.477,0.337,0.77,18.6,7.4,2.6,2,25,0.093,-0.8,3.9,Don Nelson,3694 days 00:00:00.000000000,49,1,1,0,0,0,0,0
1087,George Johnson,0,0,1978,12,MIL,St. John's University,8,464,9878,4214,2610,817,0.463,0.189,0.779,21.3,9.1,5.6,1.8,14.1,0.068,-0.6,3.4,Don Nelson,3694 days 00:00:00.000000000,49,2,1,0,0,0,0,0
1088,Pat Cummings,0,0,1978,59,MIL,University of Cincinnati,12,683,14516,6529,3825,807,0.497,0,0.737,21.3,9.6,5.6,1.2,22.6,0.075,-2.3,-1,Don Nelson,3694 days 00:00:00.000000000,49,2,1,0,0,0,0,0
1094,Sidney Moncrief,5,5,1979,5,MIL,University of Arkansas,11,767,23150,11931,3575,2793,0.502,0.284,0.831,30.2,15.6,4.7,3.6,90.3,0.187,3.8,33.9,Don Nelson,3694 days 00:00:00.000000000,49,3,1,0,0,0,0,0
1095,Edgar Jones,0,0,1979,31,MIL,"University of Nevada, Reno",6,363,6960,3257,1745,331,0.506,0.262,0.71,19.2,9,4.8,0.9,15,0.103,-0.4,2.7,Don Nelson,3694 days 00:00:00.000000000,49,3,1,0,0,0,0,0
1111,Alton Lister,0,0,1981,21,MIL,Arizona State University,16,953,18965,6298,5996,914,0.512,0.111,0.597,19.9,6.6,6.3,1,36.6,0.093,-0.3,7.9,Don Nelson,3694 days 00:00:00.000000000,49,5,1,0,0,0,0,0
1120,Paul Pressey,0,0,1982,20,MIL,University of Tulsa,11,724,19659,7664,2798,3715,0.485,0.222,0.749,27.2,10.6,3.9,5.1,49,0.12,2.4,22,Don Nelson,3694 days 00:00:00.000000000,49,6,1,0,0,0,0,0
1121,Fred Roberts,0,0,1982,27,MIL,Brigham Young University,13,818,14703,5962,2308,977,0.502,0.325,0.796,18,7.3,2.8,1.2,26.2,0.086,-1.6,1.7,Don Nelson,3694 days 00:00:00.000000000,49,6,1,0,0,0,0,0
1129,Randy Breuer,0,0,1983,18,MIL,University of Minnesota,11,681,12499,4599,2986,616,0.467,0,0.628,18.4,6.8,4.4,0.9,20.9,0.08,-1.2,2.5,Don Nelson,3694 days 00:00:00.000000000,49,7,1,0,0,0,0,0
1149,Jerry Reynolds,0,0,1985,22,MIL,Louisiana State University,8,443,8379,4036,1317,904,0.418,0.226,0.749,18.9,9.1,3,2,10.5,0.06,-0.3,3.5,Don Nelson,3694 days 00:00:00.000000000,49,9,1,0,0,0,0,0
1154,Mario Elie,0,0,1985,160,MIL,American International College,11,732,18654,6265,2017,1875,0.473,0.365,0.854,25.5,8.6,2.8,2.6,48.9,0.126,0.9,13.7,Don Nelson,3694 days 00:00:00.000000000,49,9,1,0,0,0,0,0
1156,Scott Skiles,0,0,1986,22,MIL,Michigan State University,10,600,16789,6652,1526,3881,0.435,0.379,0.889,28,11.1,2.5,6.5,30.4,0.087,-1.2,3.2,Don Nelson,3694 days 00:00:00.000000000,49,10,1,0,0,0,0,0
1161,Mitch Richmond,5,6,1988,5,GSW,Kansas State University,14,976,34309,20497,3801,3398,0.455,0.388,0.85,35.2,21,3.9,3.5,79.3,0.111,0.9,25,Don Nelson,2601 days 00:00:00.000000000,49,11,1,0,0,0,0,0
1163,Tim Hardaway,5,5,1989,14,GSW,University of Texas at El Paso,13,867,30626,15373,2855,7095,0.431,0.355,0.782,35.3,17.7,3.3,8.2,85,0.133,2.5,34.6,Don Nelson,2601 days 00:00:00.000000000,49,12,1,0,0,0,0,0
1164,Tyrone Hill,0,0,1990,11,GSW,Xavier University,14,801,22388,7532,6854,647,0.502,0,0.643,28,9.4,8.6,0.8,56.2,0.12,-1,5.7,Don Nelson,2601 days 00:00:00.000000000,49,13,1,0,0,0,0,0
1167,Chris Gatling,0,0,1991,16,GSW,Old Dominion University,11,700,13760,7232,3741,461,0.513,0.249,0.66,19.7,10.3,5.3,0.7,32.1,0.112,-2.1,-0.2,Don Nelson,2601 days 00:00:00.000000000,49,14,1,0,0,0,0,0
1168,Victor Alexander,0,0,1991,17,GSW,Iowa State University,5,286,5755,2542,1384,257,0.518,0.286,0.634,20.1,8.9,4.8,0.9,8.8,0.073,-2.6,-0.9,Don Nelson,2601 days 00:00:00.000000000,49,14,1,0,0,0,0,0
1171,Latrell Sprewell,1,4,1992,24,GSW,University of Alabama,13,913,35270,16712,3724,3664,0.425,0.337,0.804,38.6,18.3,4.1,4,56.3,0.077,0.4,21.7,Don Nelson,2601 days 00:00:00.000000000,49,15,1,0,0,0,0,0
1174,Anfernee Hardaway,3,4,1993,3,GSW,University of Memphis,14,704,23711,10684,3146,3525,0.458,0.316,0.774,33.7,15.2,4.5,5,61.9,0.125,2.6,27.2,Don Nelson,2601 days 00:00:00.000000000,49,16,1,0,0,0,0,0
1177,Anthony Miller,0,0,1994,39,GSW,Michigan State University,8,181,1637,510,488,66,0.51,0.25,0.576,9,2.8,2.7,0.4,3.8,0.11,-2.4,-0.2,Don Nelson,2601 days 00:00:00.000000000,49,17,1,0,0,0,0,0
1179,Kelvin Cato,0,0,1997,15,DAL,Iowa State University,10,541,10617,2960,2874,244,0.507,0.077,0.644,19.6,5.5,5.3,0.5,28.6,0.129,-0.3,4.6,Don Nelson,2962 days 00:00:00.000000000,49,18,1,0,0,0,0,0
1181,Robert Traylor,0,0,1998,6,DAL,University of Michigan,7,438,6243,2085,1640,312,0.474,0.167,0.577,14.3,4.8,3.7,0.7,13.3,0.102,0.3,3.6,Don Nelson,2962 days 00:00:00.000000000,49,19,1,0,0,0,0,0
1183,Bruno Sundov,0,0,1998,35,DAL,0,7,102,524,173,107,18,0.356,0.208,0.526,5.1,1.7,1,0.2,-0.7,-0.062,-9.7,-1,Don Nelson,2962 days 00:00:00.000000000,49,19,0,0,0,0,0,0
1184,Greg Buckner,0,0,1998,53,DAL,Clemson University,10,570,10895,2878,1593,719,0.45,0.334,0.757,19.1,5,2.8,1.3,20.9,0.092,0.1,5.8,Don Nelson,2962 days 00:00:00.000000000,49,19,1,0,0,0,0,0
1185,Wang Zhizhi,0,0,1999,36,DAL,0,5,137,1256,604,231,39,0.417,0.385,0.735,9.2,4.4,1.7,0.3,2.1,0.078,-4.3,-0.7,Don Nelson,2962 days 00:00:00.000000000,49,20,0,0,0,0,0,0
1186,Gordan Giricek,0,0,1999,40,DAL,0,6,384,8824,3670,941,584,0.442,0.368,0.823,23,9.6,2.5,1.5,8,0.044,-3.1,-2.5,Don Nelson,2962 days 00:00:00.000000000,49,20,0,0,0,0,0,0
1187,Etan Thomas,0,0,2000,12,DAL,Syracuse University,9,409,7084,2341,1927,149,0.513,0,0.603,17.3,5.7,4.7,0.4,14.9,0.101,-2.6,-1,Don Nelson,2962 days 00:00:00.000000000,49,21,1,0,0,0,0,0
1193,Josh Howard,0,0,2003,29,DAL,Wake Forest University,10,507,15350,7270,2886,817,0.448,0.332,0.77,30.3,14.3,5.7,1.6,38,0.119,0.6,10.3,Don Nelson,2962 days 00:00:00.000000000,49,24,1,0,0,0,0,0
1202,Byron Mullens,0,0,2009,24,DAL,Ohio State University,5,189,3446,1398,790,153,0.408,0.319,0.706,18.2,7.4,4.2,0.8,0.6,0.008,-4.6,-2.3,Donn Nelson,4213 days 00:00:00.000000000,50,4,1,0,0,0,0,0
1205,Jordan Hamilton,0,0,2011,26,DAL,University of Texas at Austin,5,151,2100,890,429,127,0.408,0.357,0.67,13.9,5.9,2.8,0.8,3,0.069,-1.5,0.3,Donn Nelson,4213 days 00:00:00.000000000,50,6,1,0,0,0,0,1
1213,Chuck Person,0,0,1986,4,IND,Auburn University,13,943,28941,13858,4763,2645,0.458,0.362,0.723,30.7,14.7,5.1,2.8,38.9,0.065,-0.2,12.9,Donnie Walsh,6291 days 00:00:00.000000000,51,1,1,0,0,0,0,0
1214,Greg Dreiling,0,0,1986,26,IND,University of Kansas,10,474,4241,1014,1018,186,0.467,0.333,0.649,8.9,2.1,2.1,0.4,4,0.045,-4.1,-2.3,Donnie Walsh,6291 days 00:00:00.000000000,51,1,1,0,0,0,0,0
1219,Reggie Miller,3,5,1987,11,IND,"University of California, Los Angeles",18,1389,47619,25279,4182,4141,0.471,0.395,0.888,34.3,18.2,3,3,174.4,0.176,3.3,63.2,Donnie Walsh,6291 days 00:00:00.000000000,51,2,1,0,0,0,0,0
1226,Rik Smits,0,0,1988,2,IND,Marist College,12,867,23100,12871,5277,1215,0.507,0.115,0.773,26.6,14.8,6.1,1.4,56.6,0.118,-0.5,8.5,Donnie Walsh,6291 days 00:00:00.000000000,51,3,1,0,0,0,0,0
1228,George McCloud,0,0,1989,7,IND,Florida State University,12,766,17429,6925,2342,1769,0.402,0.358,0.81,22.8,9,3.1,2.3,24.6,0.068,-0.7,5.6,Donnie Walsh,6291 days 00:00:00.000000000,51,4,1,0,0,0,0,0
1229,Antonio Davis,0,0,1990,45,IND,University of Texas at El Paso,13,903,26084,9041,6755,1017,0.448,0.087,0.727,28.9,10,7.5,1.1,59.6,0.11,-0.7,8.8,Donnie Walsh,6291 days 00:00:00.000000000,51,5,1,0,0,0,0,0
1231,Dale Davis,0,0,1991,13,IND,Clemson University,16,1094,29606,8706,8605,978,0.53,0,0.562,27.1,8,7.9,0.9,86.9,0.141,1.8,28.6,Donnie Walsh,6291 days 00:00:00.000000000,51,6,1,0,0,0,0,0
1233,Malik Sealy,0,0,1992,14,IND,St. John's University,8,493,11720,4955,1585,816,0.426,0.292,0.809,23.8,10.1,3.2,1.7,17.1,0.07,-1.4,1.7,Donnie Walsh,6291 days 00:00:00.000000000,51,7,1,0,0,0,0,0
1237,Eric Piatkowski,0,0,1994,15,IND,University of Nebraska,14,789,14613,5919,1716,778,0.434,0.399,0.839,18.5,7.5,2.2,1,31,0.102,-0.5,5.5,Donnie Walsh,6291 days 00:00:00.000000000,51,9,1,0,0,0,0,0
1240,Travis Best,0,0,1995,23,IND,Georgia Institute of Technology,10,708,15150,5376,1249,2444,0.431,0.345,0.835,21.4,7.6,1.8,3.5,30.9,0.098,-0.9,4,Donnie Walsh,6291 days 00:00:00.000000000,51,10,1,0,0,0,0,0
1241,Fred Hoiberg,0,0,1995,52,IND,Iowa State University,10,541,9978,2944,1438,846,0.431,0.396,0.854,18.4,5.4,2.7,1.6,27.6,0.133,0.7,6.9,Donnie Walsh,6291 days 00:00:00.000000000,51,10,1,0,0,0,0,0
1242,Erick Dampier,0,0,1996,10,IND,Mississippi State University,16,987,24003,7309,7005,817,0.498,0.125,0.626,24.3,7.4,7.1,0.8,52.7,0.105,0.2,13.1,Donnie Walsh,6291 days 00:00:00.000000000,51,11,1,0,0,0,0,0
1243,Mark Pope,0,0,1996,52,IND,University of Kentucky,6,153,1634,285,261,63,0.401,0.179,0.573,10.7,1.9,1.7,0.4,1.3,0.038,-3.2,-0.5,Donnie Walsh,6291 days 00:00:00.000000000,51,11,1,0,0,0,0,0
1244,Austin Croshere,0,0,1997,12,IND,Providence College,12,659,11480,4475,2649,627,0.407,0.34,0.861,17.4,6.8,4,1,27.6,0.115,-0.5,4.3,Donnie Walsh,6291 days 00:00:00.000000000,51,12,1,0,0,0,0,0
1245,Al Harrington,0,0,1998,25,IND,0,16,981,28009,13237,5482,1649,0.444,0.352,0.727,28.6,13.5,5.6,1.7,42.5,0.073,-1.2,5.5,Donnie Walsh,6291 days 00:00:00.000000000,51,13,0,0,0,0,0,0
1247,Primoz Brezec,0,0,2000,27,IND,0,8,342,6192,2452,1327,179,0.498,0.167,0.701,18.1,7.2,3.9,0.5,10.8,0.084,-2.5,-0.8,Donnie Walsh,6291 days 00:00:00.000000000,51,15,0,0,0,0,0,0
1250,Fred Jones,0,0,2002,14,IND,University of Oregon,7,430,10299,3206,958,990,0.411,0.353,0.809,24,7.5,2.2,2.3,16.5,0.077,-0.9,2.8,Donnie Walsh,6291 days 00:00:00.000000000,51,17,1,0,0,0,0,0
1251,James Jones,0,0,2003,49,IND,University of Miami,13,661,10717,3585,1239,352,0.399,0.398,0.846,16.2,5.4,1.9,0.5,24.3,0.109,-0.5,4,Donnie Walsh,6291 days 00:00:00.000000000,51,18,1,0,0,0,0,0
1252,Danilo Gallinari,0,0,2008,6,NYK,0,7,397,12188,5908,1826,764,0.415,0.366,0.855,30.7,14.9,4.6,1.9,34.2,0.135,1.1,9.6,Donnie Walsh,1184 days 00:00:00.000000000,51,19,0,0,0,0,0,0
1253,Jordan Hill,0,0,2009,8,NYK,University of Arizona,7,402,7645,3220,2375,322,0.497,0.136,0.698,19,8,5.9,0.8,16.4,0.103,-1.9,0.2,Donnie Walsh,1184 days 00:00:00.000000000,51,20,1,0,0,0,0,0
1255,Landry Fields,0,0,2010,39,NYK,Stanford University,5,255,6010,1731,1092,419,0.473,0.332,0.666,23.6,6.8,4.3,1.6,10.5,0.084,-0.1,2.8,Donnie Walsh,1184 days 00:00:00.000000000,51,21,1,0,0,0,0,0
1256,Iman Shumpert,0,0,2011,17,NYK,Georgia Institute of Technology,5,294,7524,2170,1057,595,0.393,0.334,0.757,25.6,7.4,3.6,2,9.6,0.061,0,3.7,Donnie Walsh,1184 days 00:00:00.000000000,51,22,1,0,0,0,0,1
1260,Theo Ratliff,0,0,1995,18,DET,University of Wyoming,16,810,20500,5809,4596,465,0.496,0,0.71,25.3,7.2,5.7,0.6,47.9,0.112,0.9,15.1,Doug Collins,1013 days 00:00:00.000000000,52,1,1,0,0,0,0,0
1263,Don Reid,0,0,1995,58,DET,Georgetown University,8,403,5374,1454,1169,143,0.53,0,0.658,13.3,3.6,2.9,0.4,13.7,0.123,-0.2,2.4,Doug Collins,1013 days 00:00:00.000000000,52,1,1,0,0,0,0,0
1264,Jerome Williams,0,0,1996,26,DET,Georgetown University,9,587,12755,3865,3743,474,0.502,0.038,0.645,21.7,6.6,6.4,0.8,37.9,0.143,0.8,9,Doug Collins,1013 days 00:00:00.000000000,52,2,1,0,0,0,0,0
1265,Scot Pollard,0,0,1997,19,DET,University of Kansas,11,506,8372,2222,2351,220,0.494,0,0.709,16.5,4.4,4.6,0.4,26.6,0.153,0.6,5.5,Doug Collins,1013 days 00:00:00.000000000,52,3,1,0,0,0,0,0
1267,Antoine Wright,0,0,2005,15,NJN,Texas A&M University,6,297,5714,1614,681,295,0.412,0.304,0.674,19.2,5.4,2.3,1,3.1,0.026,-3.1,-1.5,Ed Stefanski,1253 days 00:00:00.000000000,53,1,1,0,0,0,0,0
1273,Marreese Speights,0,0,2008,16,PHI,University of Florida,8,571,8679,4479,2369,356,0.467,0.305,0.791,15.2,7.8,4.1,0.6,21,0.116,-3.3,-2.9,Ed Stefanski,982 days 00:00:00.000000000,53,4,1,0,0,0,0,0
1274,Jrue Holiday,0,0,2009,17,PHI,"University of California, Los Angeles",7,437,14067,6162,1536,2659,0.439,0.368,0.801,32.2,14.1,3.5,6.1,22.7,0.078,0.8,10,Ed Stefanski,982 days 00:00:00.000000000,53,5,1,0,0,0,0,0
1275,Evan Turner,0,0,2010,2,PHI,Ohio State University,6,469,13390,5033,2421,1763,0.432,0.305,0.777,28.6,10.7,5.2,3.8,14.7,0.053,-2,0.1,Ed Stefanski,982 days 00:00:00.000000000,53,6,1,0,0,0,0,0
1276,Lonnie Shelton,0,0,1976,25,NYK,Oregon State University,10,673,18530,8049,4136,1459,0.492,0.097,0.738,27.5,12,6.1,2.2,37.5,0.097,1.1,14.7,Eddie Donovan,2592 days 00:00:00.000000000,54,1,1,0,0,0,0,0
1285,Ray Williams,0,0,1977,10,NYK,University of Minnesota,10,655,18462,10158,2370,3779,0.451,0.237,0.802,28.2,15.5,3.6,5.8,37.1,0.096,1.7,17.4,Eddie Donovan,2592 days 00:00:00.000000000,54,2,1,0,0,0,0,0
1286,Glen Gondrezick,0,0,1977,26,NYK,"University of Nevada, Las Vegas",6,435,7545,2544,1964,605,0.473,0.143,0.724,17.3,5.8,4.5,1.4,15.9,0.101,1.1,5.9,Eddie Donovan,2592 days 00:00:00.000000000,54,2,1,0,0,0,0,0
1289,Steve Hayes,0,0,1977,76,NYK,Idaho State University,5,212,2296,545,526,85,0.482,0,0.5,10.8,2.6,2.5,0.4,2.9,0.061,-2.6,-0.4,Eddie Donovan,2592 days 00:00:00.000000000,54,2,1,0,0,0,0,0
1294,Micheal Ray Richardson,0,0,1978,4,NYK,University of Montana,8,556,18589,8253,3056,3899,0.457,0.22,0.69,33.4,14.8,5.5,7,35.2,0.091,3.5,25.9,Eddie Donovan,2592 days 00:00:00.000000000,54,3,1,0,0,0,0,0
1297,Marc Iavaroni,0,0,1978,55,NYK,University of Virginia,7,531,8371,2328,1725,514,0.459,0,0.71,15.8,4.4,3.2,1,8,0.046,-2.3,-0.6,Eddie Donovan,2592 days 00:00:00.000000000,54,3,1,0,0,0,0,0
1305,Bill Cartwright,0,0,1979,3,NYK,University of San Francisco,15,963,27491,12713,6106,1390,0.525,0,0.771,28.5,13.2,6.3,1.4,72.8,0.127,-0.5,10.7,Eddie Donovan,2592 days 00:00:00.000000000,54,4,1,0,0,0,0,0
1307,Sly Williams,0,0,1979,21,NYK,University of Rhode Island,7,305,6617,3327,1287,603,0.478,0.162,0.692,21.7,10.9,4.2,2,13.4,0.097,0.6,4.3,Eddie Donovan,2592 days 00:00:00.000000000,54,4,1,0,0,0,0,0
1310,Geoff Huston,0,0,1979,50,NYK,Texas Tech University,8,496,12252,4380,684,2509,0.483,0.254,0.708,24.7,8.8,1.4,5.1,11.9,0.047,-4.2,-6.7,Eddie Donovan,2592 days 00:00:00.000000000,54,4,1,0,0,0,0,0
1318,Mike Woodson,0,0,1980,12,NYK,Indiana University,11,786,20021,10981,1838,1822,0.466,0.271,0.813,25.5,14,2.3,2.3,34.6,0.083,-1,4.9,Eddie Donovan,2592 days 00:00:00.000000000,54,5,1,0,0,0,0,0
1320,Kurt Rambis,0,0,1980,58,NYK,Santa Clara University,14,880,16299,4603,4961,931,0.534,0,0.689,18.5,5.2,5.6,1.1,38.3,0.113,1.4,14,Eddie Donovan,2592 days 00:00:00.000000000,54,5,1,0,0,0,0,0
1329,Frank Brickowski,0,0,1981,57,NYK,Pennsylvania State University,12,731,16278,7302,3410,1384,0.519,0.324,0.74,22.3,10,4.7,1.9,29.8,0.088,-0.3,6.8,Eddie Donovan,2592 days 00:00:00.000000000,54,6,1,0,0,0,0,0
1341,Tim Kempton,0,0,1986,124,LAC,University of Notre Dame,8,280,3758,1259,795,307,0.481,0,0.677,13.4,4.5,2.8,1.1,3.3,0.042,-2.9,-0.8,Elgin Baylor,8211 days 00:00:00.000000000,55,1,1,0,0,0,0,0
1343,Reggie Williams,0,0,1987,4,LAC,Georgetown University,10,599,16013,7508,2393,1492,0.437,0.298,0.784,26.7,12.5,4,2.5,26,0.078,0.5,10.3,Elgin Baylor,8211 days 00:00:00.000000000,55,2,1,0,0,0,0,0
1344,Joe Wolf,0,0,1987,13,LAC,University of North Carolina,11,592,9636,2485,1933,596,0.423,0.164,0.77,16.3,4.2,3.3,1,3.5,0.017,-4.1,-5.2,Elgin Baylor,8211 days 00:00:00.000000000,55,2,1,0,0,0,0,0
1345,Ken Norman,0,0,1987,19,LAC,University of Illinois at Urbana-Champaign,10,646,18992,8717,3949,1355,0.486,0.312,0.567,29.4,13.5,6.1,2.1,27.1,0.069,-0.6,6.5,Elgin Baylor,8211 days 00:00:00.000000000,55,2,1,0,0,0,0,0
1351,Danny Manning,0,0,1988,1,LAC,University of Kansas,15,883,24202,12367,4615,2063,0.511,0.206,0.729,27.4,14,5.2,2.3,55.1,0.109,1.6,21.7,Elgin Baylor,8211 days 00:00:00.000000000,55,3,1,0,0,0,0,0
1352,Hersey Hawkins,0,0,1988,6,LAC,Bradley University,13,983,32034,14470,3554,2860,0.461,0.394,0.87,32.6,14.7,3.6,2.9,90.6,0.136,2.4,35.7,Elgin Baylor,8211 days 00:00:00.000000000,55,3,1,0,0,0,0,0
